player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Dez Bryant,WR,16.84,4.47,7.91,25.78,16.35,14.83
Jordy Nelson,WR,16.48,4.24,7.99,24.96,15.72,17.83
A.J. Green,WR,15.84,6.03,3.77,27.9,14.67,15.04
Brandin Cooks,WR,15.84,1.69,12.46,19.21,15.74,16.05
Amari Cooper,WR,15.14,2.04,11.06,19.22,15.0,15.4
Jordan Matthews,WR,14.96,1.86,11.25,18.68,14.84,14.95
Jarvis Landry,WR,14.96,3.89,7.18,22.73,14.27,16.42
Allen Robinson,WR,14.92,3.47,7.98,21.85,14.37,16.57
Doug Baldwin,WR,14.85,1.31,12.23,17.47,14.79,15.18
Mike Evans,WR,14.77,0.99,12.79,16.74,14.73,14.51
Demaryius Thomas,WR,14.18,3.71,6.77,21.59,13.6,13.95
Brandon Marshall,WR,14.16,4.0,6.16,22.16,13.29,15.63
T.Y. Hilton,WR,14.14,1.86,10.43,17.85,14.01,14.85
Alshon Jeffery,WR,14.14,4.04,6.06,22.21,13.27,15.31
Randall Cobb,WR,13.86,4.51,4.85,22.87,13.1,13.99
Marvin Jones,WR,13.73,4.08,5.58,21.88,12.93,14.36
Julian Edelman,WR,13.51,4.96,3.59,23.44,12.67,12.65
DeVante Parker,WR,13.31,1.8,9.71,16.92,13.2,13.34
Larry Fitzgerald,WR,13.3,3.28,6.73,19.87,12.79,14.4
Eric Decker,WR,13.21,3.19,6.82,19.6,12.69,13.78
Donte Moncrief,WR,12.92,1.69,9.55,16.3,12.81,12.9
Travis Benjamin,WR,12.69,3.88,4.94,20.44,11.94,13.83
Jeremy Maclin,WR,12.64,2.8,7.04,18.24,12.23,14.04
Sammy Watkins,WR,12.56,3.28,6.0,19.11,12.02,13.66
Kelvin Benjamin,WR,12.51,3.52,5.48,19.55,11.86,13.01
Willie Snead,WR,12.2,4.21,3.77,20.62,11.09,13.96
Stefon Diggs,WR,12.08,3.34,5.4,18.75,11.41,13.0
Michael Crabtree,WR,11.98,2.78,6.42,17.54,11.54,13.02
Will Fuller,WR,11.94,2.62,6.7,17.18,11.57,12.57
Golden Tate,WR,11.76,3.22,5.32,18.19,11.13,12.6
Pierre Garcon,WR,11.5,5.84,-0.18,23.18,10.39,9.67
Corey Coleman,WR,11.43,1.15,9.12,13.73,11.37,11.58
Vincent Jackson,WR,11.42,6.37,-1.31,24.16,10.14,9.35
DeSean Jackson,WR,11.4,2.27,6.86,15.95,11.12,11.9
Emmanuel Sanders,WR,11.38,2.01,7.37,15.4,11.16,12.12
Steve Smith,WR,11.33,1.0,9.33,13.33,11.28,11.7
Michael Floyd,WR,10.84,2.38,6.08,15.6,10.5,11.7
Tavon Austin,WR,10.6,1.96,6.69,14.52,10.4,10.9
Allen Hurns,WR,10.58,2.29,6.01,15.16,10.26,11.14
Tyler Lockett,WR,10.48,2.9,4.69,16.27,9.9,11.57
Sterling Shepard,WR,10.23,3.07,4.08,16.37,9.58,10.66
Torrey Smith,WR,9.86,2.83,4.19,15.52,9.37,10.58
Mohamed Sanu,WR,9.61,2.39,4.83,14.39,9.25,10.31
Mike Wallace,WR,9.41,2.53,4.35,14.47,8.98,10.54
John Brown,WR,9.23,2.44,4.35,14.11,8.88,8.75
Anquan Boldin,WR,9.08,1.67,5.75,12.42,8.92,9.26
Tajae Sharpe,WR,9.03,3.91,1.22,16.84,7.1,10.15
Tyrell Williams,WR,8.95,4.5,-0.06,17.95,6.72,10.49
Victor Cruz,WR,8.85,5.91,-2.96,20.66,6.67,8.75
Terrelle Pryor,WR,8.62,3.8,1.02,16.23,6.8,8.94
Kenny Stills,WR,8.58,2.25,4.08,13.08,8.17,9.58
Markus Wheaton,WR,8.57,2.87,2.84,14.31,7.84,8.86
Rishard Matthews,WR,8.47,2.6,3.26,13.67,8.06,7.91
Jermaine Kearse,WR,8.36,2.2,3.97,12.75,7.94,9.11
Phillip Dorsett,WR,8.35,3.13,2.09,14.61,7.3,9.11
Michael Thomas,WR,8.3,4.27,-0.24,16.83,6.56,10.76
Kenny Britt,WR,8.16,1.92,4.33,11.99,7.91,8.2
Cole Beasley,WR,7.62,3.75,0.12,15.12,8.5,9.66
Davante Adams,WR,7.6,2.92,1.75,13.45,6.35,9.0
Terrance Williams,WR,7.53,2.25,3.03,12.03,7.19,8.23
Jamison Crowder,WR,7.48,2.44,2.59,12.37,7.03,7.99
Quincy Enunwa,WR,7.36,2.68,2.01,12.71,6.87,7.0
Dontrelle Inman,WR,7.27,2.94,1.38,13.16,6.23,8.05
Robert Woods,WR,7.16,1.69,3.78,10.53,6.95,6.68
Eli Rogers,WR,7.1,3.54,0.03,14.17,5.85,7.25
Jeremy Kerley,WR,7.09,2.86,1.38,12.81,6.49,6.8
Eddie Royal,WR,7.0,3.01,0.98,13.03,5.99,7.92
Kendall Wright,WR,6.82,1.5,3.81,9.83,6.65,6.75
Ted Ginn,WR,6.75,2.26,2.22,11.28,6.41,6.49
Brandon LaFell,WR,6.6,1.81,2.98,10.23,6.34,6.74
Nelson Agholor,WR,6.54,1.81,2.93,10.16,6.2,7.32
Charles Johnson,WR,6.44,1.85,2.75,10.13,6.19,5.99
Kamar Aiken,WR,6.44,3.17,0.09,12.78,5.6,5.78
Andrew Hawkins,WR,6.42,2.04,2.35,10.49,6.15,5.52
Tyler Boyd,WR,6.4,2.49,1.43,11.38,5.51,6.82
Seth Roberts,WR,6.31,1.67,2.98,9.64,6.0,6.59
Quinton Patton,WR,6.21,1.9,2.41,10.02,5.85,6.36
Chris Conley,WR,5.99,1.25,3.48,8.5,5.85,6.02
Breshad Perriman,WR,5.92,2.28,1.37,10.48,5.17,6.66
Devin Funchess,WR,5.8,1.4,3.0,8.6,5.56,6.38
Sammie Coates,WR,5.34,2.58,0.19,10.49,4.48,5.02
Chris Hogan,WR,5.3,1.47,2.35,8.24,5.03,5.5
Marqise Lee,WR,5.22,1.75,1.72,8.72,4.75,5.58
Albert Wilson,WR,5.08,0.69,3.71,6.45,5.04,4.98
Dorial Green-Beckham,WR,4.7,2.26,0.18,9.22,5.56,5.71
Justin Hardy,WR,4.68,1.94,0.79,8.57,4.23,4.59
Danny Amendola,WR,4.56,3.08,-1.61,10.72,4.47,5.3
Marquise Goodwin,WR,4.43,1.83,0.77,8.08,4.06,4.21
Adam Thielen,WR,4.42,2.09,0.24,8.61,3.79,4.75
Adam Humphries,WR,4.32,2.4,-0.47,9.12,3.49,4.71
Josh Doctson,WR,4.3,2.42,-0.54,9.14,3.46,4.43
Paul Richardson,WR,3.93,2.32,-0.72,8.57,3.43,2.88
Pharoh Cooper,WR,3.91,2.04,-0.16,7.99,4.85,4.57
Leonte Carroo,WR,3.81,1.51,0.79,6.84,3.59,3.16
Greg Salas,WR,3.79,1.94,-0.08,7.66,3.22,3.34
Corey Brown,WR,3.63,1.42,0.79,6.47,3.31,3.67
Andre Johnson,WR,3.58,1.54,0.5,6.66,3.22,3.54
Jaelen Strong,WR,3.44,1.16,1.13,5.75,3.18,3.66
Brian Quick,WR,3.44,1.2,1.04,5.84,3.24,3.42
Brandon Coleman,WR,3.41,1.74,-0.08,6.89,2.88,3.44
Andre Holmes,WR,3.38,1.13,1.12,5.64,3.2,3.28
Josh Huff,WR,2.88,1.08,0.71,5.04,2.67,2.82
Bennie Fowler,WR,2.88,1.52,-0.17,5.92,2.46,2.63
Laquon Treadwell,WR,2.85,1.85,-0.85,6.55,2.43,2.35
Rashad Greene,WR,2.52,1.02,0.47,4.56,2.3,2.58
Brice Butler,WR,2.46,1.3,-0.14,5.05,2.19,1.99
Cecil Shorts,WR,2.38,0.99,0.39,4.37,1.99,2.58
Jalin Marshall,WR,2.37,1.49,-0.6,5.34,2.8,2.32
Jordan Norwood,WR,2.34,1.3,-0.26,4.93,1.87,2.32
J.J. Nelson,WR,2.31,1.16,-0.02,4.63,1.97,2.35
Devin Street,WR,2.23,3.16,-4.08,8.55,6.7,0.0
Jaron Brown,WR,2.23,0.6,1.03,3.43,2.14,2.55
Malcolm Mitchell,WR,2.19,0.88,0.43,3.94,1.99,2.6
Cody Latimer,WR,2.16,0.93,0.3,4.02,1.95,2.07
Ryan Grant,WR,2.05,1.9,-1.75,5.85,1.24,1.0
Harry Douglas,WR,1.97,1.61,-1.25,5.18,1.23,1.7
Rod Streater,WR,1.96,1.09,-0.21,4.14,1.62,1.82
Darrius Heyward-Bey,WR,1.78,1.04,-0.29,3.86,1.47,1.7
Dwayne Harris,WR,1.78,1.2,-0.61,4.17,1.93,1.5
Jared Abbrederis,WR,1.73,0.87,-0.01,3.47,1.45,1.74
Cordarrelle Patterson,WR,1.64,1.3,-0.95,4.23,1.22,0.99
James Wright,WR,1.52,1.08,-0.64,3.69,1.24,1.1
Rashard Higgins,WR,1.35,1.05,-0.74,3.45,1.16,1.49
Chris Moore,WR,1.22,0.85,-0.48,2.92,0.87,1.23
Tyreek Hill,WR,1.18,0.68,-0.17,2.54,1.03,0.98
Justin Hunter,WR,1.14,0.96,-0.77,3.06,1.89,1.63
Bradley Marquez,WR,1.09,0.42,0.25,1.92,1.02,1.0
Bryan Walters,WR,1.01,0.8,-0.6,2.62,1.17,0.97
Ty Montgomery,WR,0.99,0.94,-0.89,2.87,0.55,0.61
Aaron Burbridge,WR,0.84,0.42,0.0,1.67,0.69,0.94
Chester Rogers,WR,0.79,0.79,-0.79,2.37,1.58,0.75
Josh Bellamy,WR,0.76,0.43,-0.1,1.61,0.66,0.55
Robby Anderson,WR,0.73,0.74,-0.75,2.2,0.35,0.57
Keith Mumphery,WR,0.72,0.64,-0.57,2.01,0.81,0.57
Taylor Gabriel,WR,0.62,0.82,-1.01,2.25,0.75,0.36
Nelson Spruce,WR,0.6,0.85,-1.1,2.31,1.81,0.0
Deonte Thompson,WR,0.6,0.28,0.03,1.17,0.53,0.59
Lucky Whitehead,WR,0.6,0.32,-0.04,1.23,0.5,0.64
Griff Whalen,WR,0.58,0.64,-0.69,1.85,0.75,0.26
Ricardo Louis,WR,0.52,0.18,0.17,0.87,0.49,0.44
DeAnthony Thomas,WR,0.51,0.18,0.15,0.87,0.47,0.48
Brenton Bersin,WR,0.48,0.32,-0.16,1.13,0.53,0.7
Jordan Payton,WR,0.47,0.57,-0.68,1.61,0.81,0.24
Jarius Wright,WR,0.46,0.62,-0.79,1.71,0.2,0.03
Trevor Davis,WR,0.45,0.42,-0.39,1.29,0.71,0.49
Jeff Janis,WR,0.44,0.36,-0.29,1.16,0.25,0.61
Tommylee Lewis,WR,0.44,0.45,-0.46,1.34,0.32,0.26
Jakeem Grant,WR,0.44,0.37,-0.31,1.18,0.58,0.47
Alex Erickson,WR,0.37,0.33,-0.3,1.04,0.32,0.29
Russell Shepard,WR,0.36,0.13,0.1,0.63,0.34,0.36
Rashad Ross,WR,0.35,0.42,-0.49,1.18,0.24,0.02
Cameron Meredith,WR,0.26,0.35,-0.44,0.97,0.15,0.03
Andre Caldwell,WR,0.24,0.48,-0.72,1.2,1.2,0.0
Demarcus Robinson,WR,0.21,0.2,-0.19,0.62,0.15,0.14
Aaron Dobson,WR,0.2,0.29,-0.37,0.78,0.61,0.0
Frankie Hammond,WR,0.19,0.16,-0.13,0.52,0.27,0.18
Charone Peake,WR,0.17,0.25,-0.32,0.66,0.52,0.0
Brandon Tate,WR,0.17,0.23,-0.29,0.63,0.16,0.03
Cody Core,WR,0.15,0.26,-0.37,0.67,0.6,0.0
Eric Weems,WR,0.14,0.29,-0.44,0.73,0.09,0.02
Devin Hester,WR,0.1,0.18,-0.27,0.46,0.08,0.02
Walt Powell,WR,0.01,0.02,-0.02,0.05,0.04,0.0
Roger Lewis,WR,0.0,0.0,-0.01,0.01,0.01,0.0
Jerome Simpson,WR,0.0,0.0,0.0,0.0,,0.0
Vince Mayle,WR,0.0,0.0,0.0,0.0,,0.0
Nick Williams,WR,0.0,0.0,0.0,0.0,,0.0
Jonathan Krause,WR,0.0,0.0,0.0,0.0,,0.0
Nick Toon,WR,0.0,0.0,0.0,0.0,,0.0
Vincent Brown,WR,0.0,0.0,0.0,0.0,,0.0
Kenny Bell,WR,0.0,0.0,0.0,0.0,,0.0
Geremy Davis,WR,0.0,0.0,0.0,0.0,,0.0
Rueben Randle,WR,0.0,0.0,0.0,0.0,,0.0
James Jones,WR,0.0,0.0,0.0,0.0,,0.0
Brittan Golden,WR,0.0,0.0,0.0,0.0,,0.0
Evan Spencer,WR,0.0,0.0,0.0,0.0,,0.0
Jeremy Ross,WR,0.0,0.0,0.0,0.0,,0.0
Kenbrell Thompkins,WR,0.0,0.0,0.0,0.0,,0.0
Riley Cooper,WR,0.0,0.0,0.0,0.0,,0.0
Kain Colter,WR,0.0,0.0,0.0,0.0,,0.0
Keshawn Martin,WR,0.0,0.0,0.0,0.0,,0.0
T.J. Jones,WR,0.0,0.0,0.0,0.0,,0.0
Corey Washington,WR,0.0,0.0,0.0,0.0,,0.0
Dwayne Bowe,WR,0.0,0.0,0.0,0.0,,0.0
Darius Jennings,WR,0.0,0.0,0.0,0.0,,0.0
Marlon Brown,WR,0.0,0.0,0.0,0.0,,0.0
Chris Harper,WR,0.0,0.0,0.0,0.0,,0.0
Matt Slater,WR,0.0,0.0,0.0,0.0,,0.0
Anthony Dable,WR,0.0,0.0,0.0,0.0,,0.0
Chris Givens,WR,0.0,0.0,0.0,0.0,,0.0
