player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Amari Cooper,WR,15.08,0.0,15.08,15.08,15.079999999999998,15.08
Kelvin Benjamin,WR,15.05,0.0,15.05,15.05,15.050000000000004,15.05
Jordan Matthews,WR,14.98,0.0,14.98,14.98,14.979999999999997,14.98
Jordy Nelson,WR,14.81,0.0,14.81,14.81,14.809999999999997,14.81
Demaryius Thomas,WR,14.79,0.0,14.79,14.79,14.790000000000001,14.79
Golden Tate,WR,14.64,0.0,14.64,14.64,14.640000000000004,14.64
Marvin Jones,WR,14.57,0.0,14.57,14.57,14.569999999999999,14.57
Eric Decker,WR,14.52,0.0,14.52,14.52,14.519999999999998,14.52
Sammy Watkins,WR,14.28,0.0,14.28,14.28,14.280000000000005,14.28
Doug Baldwin,WR,14.19,0.0,14.19,14.19,14.19,14.19
Willie Snead,WR,14.09,0.0,14.09,14.09,14.090000000000002,14.09
Travis Benjamin,WR,13.95,0.0,13.95,13.95,13.95,13.95
Julian Edelman,WR,13.82,0.0,13.82,13.82,13.82,13.82
Jeremy Maclin,WR,13.78,0.0,13.78,13.78,13.780000000000003,13.78
Randall Cobb,WR,13.6,0.0,13.6,13.6,13.600000000000001,13.6
Michael Crabtree,WR,13.39,0.0,13.39,13.39,13.39,13.39
Tyrell Williams,WR,13.18,0.0,13.18,13.18,13.18,13.18
Sterling Shepard,WR,13.05,0.0,13.05,13.05,13.05,13.05
Michael Floyd,WR,13.02,0.0,13.02,13.02,13.020000000000001,13.02
T.Y. Hilton,WR,12.69,0.0,12.69,12.69,12.69,12.69
Donte Moncrief,WR,12.61,0.0,12.61,12.61,12.61,12.61
Steve Smith,WR,12.52,0.0,12.52,12.52,12.52,12.52
Corey Coleman,WR,12.47,0.0,12.47,12.47,12.47,12.47
Allen Hurns,WR,12.31,0.0,12.31,12.31,12.309999999999999,12.31
DeSean Jackson,WR,12.07,0.0,12.07,12.07,12.070000000000002,12.07
Emmanuel Sanders,WR,11.6,0.0,11.6,11.6,11.600000000000001,11.6
Vincent Jackson,WR,11.52,0.0,11.52,11.52,11.52,11.52
Terrelle Pryor,WR,11.41,0.0,11.41,11.41,11.410000000000002,11.41
John Brown,WR,11.37,0.0,11.37,11.37,11.370000000000003,11.37
Tyler Lockett,WR,11.06,0.0,11.06,11.06,11.060000000000002,11.06
Michael Thomas,WR,10.8,0.0,10.8,10.8,10.8,10.8
Jamison Crowder,WR,10.78,0.0,10.78,10.78,10.780000000000001,10.78
Tajae Sharpe,WR,10.65,0.0,10.65,10.65,10.65,10.65
Rishard Matthews,WR,10.34,0.0,10.34,10.34,10.34,10.34
Kenny Stills,WR,10.19,0.0,10.19,10.19,10.190000000000001,10.19
Stefon Diggs,WR,10.02,0.0,10.02,10.02,10.019999999999998,10.02
Devin Funchess,WR,9.73,0.0,9.73,9.73,9.729999999999999,9.73
Mohamed Sanu,WR,9.7,0.0,9.7,9.7,9.699999999999998,9.7
Kamar Aiken,WR,9.67,0.0,9.67,9.67,9.669999999999998,9.67
Torrey Smith,WR,9.47,0.0,9.47,9.47,9.47,9.47
Pierre Garcon,WR,9.42,0.0,9.42,9.42,9.42,9.42
Will Fuller,WR,9.18,0.0,9.18,9.18,9.179999999999998,9.18
Markus Wheaton,WR,9.15,0.0,9.15,9.15,9.15,9.15
Tavon Austin,WR,8.82,0.0,8.82,8.82,8.82,8.82
DeVante Parker,WR,8.74,0.0,8.74,8.74,8.739999999999998,8.74
Phillip Dorsett,WR,8.65,0.0,8.65,8.65,8.65,8.65
Eli Rogers,WR,8.16,0.0,8.16,8.16,8.159999999999998,8.16
Mike Wallace,WR,8.13,0.0,8.13,8.13,8.13,8.13
Terrance Williams,WR,8.1,0.0,8.1,8.1,8.100000000000001,8.1
Anquan Boldin,WR,7.92,0.0,7.92,7.92,7.920000000000001,7.92
Jeremy Kerley,WR,7.87,0.0,7.87,7.87,7.869999999999999,7.87
Quincy Enunwa,WR,7.87,0.0,7.87,7.87,7.869999999999999,7.87
Jermaine Kearse,WR,7.81,0.0,7.81,7.81,7.810000000000001,7.81
Charles Johnson,WR,7.78,0.0,7.78,7.78,7.780000000000001,7.78
Ted Ginn,WR,7.67,0.0,7.67,7.67,7.669999999999999,7.67
Tyler Boyd,WR,7.58,0.0,7.58,7.58,7.58,7.58
Dontrelle Inman,WR,7.29,0.0,7.29,7.29,7.290000000000001,7.29
Nelson Agholor,WR,7.23,0.0,7.23,7.23,7.23,7.23
Brandon LaFell,WR,7.19,0.0,7.19,7.19,7.19,7.19
Kendall Wright,WR,7.09,0.0,7.09,7.09,7.09,7.09
Davante Adams,WR,6.99,0.0,6.99,6.99,6.990000000000001,6.99
Chris Hogan,WR,6.96,0.0,6.96,6.96,6.96,6.96
Robert Woods,WR,6.94,0.0,6.94,6.94,6.9399999999999995,6.94
Quinton Patton,WR,6.93,0.0,6.93,6.93,6.93,6.93
Breshad Perriman,WR,6.89,0.0,6.89,6.89,6.890000000000001,6.89
Justin Hardy,WR,6.73,0.0,6.73,6.73,6.73,6.73
Adam Thielen,WR,6.71,0.0,6.71,6.71,6.71,6.71
Cole Beasley,WR,6.52,0.0,6.52,6.52,6.520000000000001,6.52
Victor Cruz,WR,6.48,0.0,6.48,6.48,6.4799999999999995,6.48
Kenny Britt,WR,6.35,0.0,6.35,6.35,6.3500000000000005,6.35
Seth Roberts,WR,6.23,0.0,6.23,6.23,6.2299999999999995,6.23
Marquise Goodwin,WR,6.08,0.0,6.08,6.08,6.08,6.08
Josh Doctson,WR,5.89,0.0,5.89,5.89,5.890000000000001,5.89
Dorial Green-Beckham,WR,5.41,0.0,5.41,5.41,5.41,5.41
Eddie Royal,WR,5.2,0.0,5.2,5.2,5.2,5.2
Pharoh Cooper,WR,5.18,0.0,5.18,5.18,5.18,5.18
Chris Conley,WR,5.17,0.0,5.17,5.17,5.17,5.17
J.J. Nelson,WR,5.11,0.0,5.11,5.11,5.11,5.11
Rashad Greene,WR,5.02,0.0,5.02,5.02,5.0200000000000005,5.02
Andre Johnson,WR,4.99,0.0,4.99,4.99,4.99,4.99
Albert Wilson,WR,4.83,0.0,4.83,4.83,4.83,4.83
Braxton Miller,WR,4.59,0.0,4.59,4.59,4.590000000000001,4.59
Jaelen Strong,WR,4.17,0.0,4.17,4.17,4.17,4.17
Danny Amendola,WR,3.94,0.0,3.94,3.94,3.9400000000000004,3.94
Andrew Hawkins,WR,3.64,0.0,3.64,3.64,3.6400000000000006,3.64
Corey Brown,WR,3.5,0.0,3.5,3.5,3.5,3.5
Andre Holmes,WR,3.45,0.0,3.45,3.45,3.45,3.45
Rashard Higgins,WR,3.4,0.0,3.4,3.4,3.400000000000001,3.4
Rod Streater,WR,3.29,0.0,3.29,3.29,3.29,3.29
Jordan Norwood,WR,3.29,0.0,3.29,3.29,3.29,3.29
Sammie Coates,WR,3.25,0.0,3.25,3.25,3.25,3.25
Marqise Lee,WR,3.2,0.0,3.2,3.2,3.2,3.2
Josh Huff,WR,3.14,0.0,3.14,3.14,3.1399999999999997,3.14
Cecil Shorts,WR,2.91,0.0,2.91,2.91,2.91,2.91
Brian Quick,WR,2.65,0.0,2.65,2.65,2.65,2.65
Jaron Brown,WR,2.64,0.0,2.64,2.64,2.64,2.64
Malcolm Mitchell,WR,2.55,0.0,2.55,2.55,2.55,2.55
Darrius Heyward-Bey,WR,2.43,0.0,2.43,2.43,2.43,2.43
Bennie Fowler,WR,2.06,0.0,2.06,2.06,2.06,2.06
Leonte Carroo,WR,1.92,0.0,1.92,1.92,1.92,1.92
Ty Montgomery,WR,1.89,0.0,1.89,1.89,1.8900000000000001,1.89
Paul Richardson,WR,1.88,0.0,1.88,1.88,1.8800000000000001,1.88
Cody Latimer,WR,1.77,0.0,1.77,1.77,1.77,1.77
Dwayne Harris,WR,1.75,0.0,1.75,1.75,1.75,1.75
Keith Mumphery,WR,1.55,0.0,1.55,1.55,1.55,1.55
Adam Humphries,WR,1.51,0.0,1.51,1.51,1.51,1.51
Laquon Treadwell,WR,1.5,0.0,1.5,1.5,1.5,1.5
Jared Abbrederis,WR,1.46,0.0,1.46,1.46,1.46,1.46
Harry Douglas,WR,1.37,0.0,1.37,1.37,1.37,1.37
Robby Anderson,WR,1.31,0.0,1.31,1.31,1.31,1.31
Bryan Walters,WR,1.29,0.0,1.29,1.29,1.29,1.29
Aaron Burbridge,WR,1.27,0.0,1.27,1.27,1.27,1.27
Brandon Coleman,WR,1.17,0.0,1.17,1.17,1.17,1.17
Brice Butler,WR,1.1,0.0,1.1,1.1,1.1,1.1
Nick Williams,WR,1.1,0.0,1.1,1.1,1.1,1.1
Justin Hunter,WR,1.1,0.0,1.1,1.1,1.1,1.1
Chris Moore,WR,1.0,0.0,1.0,1.0,1.0,1.0
Cordarrelle Patterson,WR,0.97,0.0,0.97,0.97,0.97,0.97
Jeff Janis,WR,0.94,0.0,0.94,0.94,0.9400000000000001,0.94
Ryan Grant,WR,0.88,0.0,0.88,0.88,0.88,0.88
Demarcus Robinson,WR,0.71,0.0,0.71,0.71,0.71,0.71
Tyreek Hill,WR,0.71,0.0,0.71,0.71,0.71,0.71
Ricardo Louis,WR,0.7,0.0,0.7,0.7,0.7,0.7
Jordan Payton,WR,0.7,0.0,0.7,0.7,0.7,0.7
Devin Street,WR,0.67,0.0,0.67,0.67,0.67,0.67
Griff Whalen,WR,0.65,0.0,0.65,0.65,0.65,0.65
Bradley Marquez,WR,0.64,0.0,0.64,0.64,0.64,0.64
Lucky Whitehead,WR,0.62,0.0,0.62,0.62,0.62,0.62
Deonte Thompson,WR,0.58,0.0,0.58,0.58,0.5800000000000001,0.58
Roger Lewis,WR,0.51,0.0,0.51,0.51,0.51,0.51
Charone Peake,WR,0.48,0.0,0.48,0.48,0.48,0.48
Trevor Davis,WR,0.47,0.0,0.47,0.47,0.47000000000000003,0.47
Cody Core,WR,0.47,0.0,0.47,0.47,0.47000000000000003,0.47
DeAnthony Thomas,WR,0.46,0.0,0.46,0.46,0.46,0.46
Josh Bellamy,WR,0.43,0.0,0.43,0.43,0.43,0.43
Russell Shepard,WR,0.34,0.0,0.34,0.34,0.33999999999999997,0.34
Jakeem Grant,WR,0.0,0.0,0.0,0.0,--,0.0
Alex Erickson,WR,0.0,0.0,0.0,0.0,--,0.0
Anthony Dable,WR,0.0,0.0,0.0,0.0,--,0.0
Darius Jennings,WR,0.0,0.0,0.0,0.0,--,0.0
Jalin Marshall,WR,0.0,0.0,0.0,0.0,--,0.0
Nelson Spruce,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Harper,WR,0.0,0.0,0.0,0.0,--,0.0
Andre Caldwell,WR,0.0,0.0,0.0,0.0,--,0.0
Cameron Meredith,WR,0.0,0.0,0.0,0.0,--,0.0
Brenton Bersin,WR,0.0,0.0,0.0,0.0,--,0.0
Rueben Randle,WR,0.0,0.0,0.0,0.0,--,0.0
Jarius Wright,WR,0.0,0.0,0.0,0.0,--,0.0
Nick Toon,WR,0.0,0.0,0.0,0.0,--,0.0
Keshawn Martin,WR,0.0,0.0,0.0,0.0,--,0.0
Jeremy Ross,WR,0.0,0.0,0.0,0.0,--,0.0
Vincent Brown,WR,0.0,0.0,0.0,0.0,--,0.0
James Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Eric Weems,WR,0.0,0.0,0.0,0.0,--,0.0
Devin Hester,WR,0.0,0.0,0.0,0.0,--,0.0
Dwayne Bowe,WR,0.0,0.0,0.0,0.0,--,0.0
Greg Salas,WR,0.0,0.0,0.0,0.0,--,0.0
Riley Cooper,WR,0.0,0.0,0.0,0.0,--,0.0
Brandon Tate,WR,0.0,0.0,0.0,0.0,--,0.0
Matt Slater,WR,0.0,0.0,0.0,0.0,--,0.0
Jerome Simpson,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Givens,WR,0.0,0.0,0.0,0.0,--,0.0
Brittan Golden,WR,0.0,0.0,0.0,0.0,--,0.0
Evan Spencer,WR,0.0,0.0,0.0,0.0,--,0.0
Kenbrell Thompkins,WR,0.0,0.0,0.0,0.0,--,0.0
DeAndrew White,WR,0.0,0.0,0.0,0.0,--,0.0
Geremy Davis,WR,0.0,0.0,0.0,0.0,--,0.0
Vince Mayle,WR,0.0,0.0,0.0,0.0,--,0.0
Kenny Bell,WR,0.0,0.0,0.0,0.0,--,0.0
Taylor Gabriel,WR,0.0,0.0,0.0,0.0,--,0.0
Corey Washington,WR,0.0,0.0,0.0,0.0,--,0.0
Kain Colter,WR,0.0,0.0,0.0,0.0,--,0.0
Jonathan Krause,WR,0.0,0.0,0.0,0.0,--,0.0
James Wright,WR,0.0,0.0,0.0,0.0,--,0.0
T.J. Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Walt Powell,WR,0.0,0.0,0.0,0.0,--,0.0
Rashad Ross,WR,0.0,0.0,0.0,0.0,--,0.0
Frankie Hammond,WR,0.0,0.0,0.0,0.0,--,0.0
Marlon Brown,WR,0.0,0.0,0.0,0.0,--,0.0
Aaron Dobson,WR,0.0,0.0,0.0,0.0,--,0.0
Tommylee Lewis,WR,0.0,0.0,0.0,0.0,--,0.0
