player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Stefon Diggs,WR,11.17,3.42,4.33,18.0,10.48,11.68
Tyler Lockett,WR,11.05,3.45,4.15,17.95,10.31,11.59
Sterling Shepard,WR,11.0,3.69,3.63,18.37,10.32,10.46
Tavon Austin,WR,10.98,3.14,4.69,17.27,10.43,12.07
Vincent Jackson,WR,10.81,3.59,3.62,17.99,10.12,10.8
Torrey Smith,WR,10.71,1.36,7.99,13.44,10.62,10.85
John Brown,WR,10.47,3.42,3.63,17.32,9.66,11.8
Kelvin Benjamin,WR,10.36,1.43,7.5,13.21,10.25,10.86
Allen Hurns,WR,10.02,1.95,6.13,13.92,9.8,10.09
Steve Smith,WR,9.48,3.35,2.78,16.19,8.13,10.41
Phillip Dorsett,WR,9.21,1.14,6.93,11.5,9.14,9.21
Kenny Britt,WR,9.19,1.34,6.5,11.88,9.1,9.13
Markus Wheaton,WR,9.1,1.92,5.26,12.94,8.88,9.44
Mohamed Sanu,WR,9.03,2.48,4.07,13.99,8.51,9.63
Kamar Aiken,WR,8.91,1.71,5.49,12.33,8.72,9.17
Will Fuller,WR,8.89,3.8,1.28,16.5,7.7,9.22
Tajae Sharpe,WR,8.76,3.53,1.7,15.82,8.11,8.34
Terrance Williams,WR,8.58,1.76,5.06,12.11,8.37,8.7
Rishard Matthews,WR,8.43,2.85,2.73,14.14,7.87,8.14
Michael Thomas,WR,8.36,1.81,4.75,11.97,8.16,7.9
Devin Funchess,WR,8.29,1.64,5.0,11.57,8.13,8.44
Jermaine Kearse,WR,8.22,1.64,4.93,11.51,8.05,8.25
Travis Benjamin,WR,8.21,2.38,3.44,12.97,7.78,9.51
Anquan Boldin,WR,7.9,1.25,5.4,10.41,7.8,8.02
Terrelle Pryor,WR,7.69,2.4,2.88,12.5,7.2,8.28
Kenny Stills,WR,7.62,2.57,2.48,12.75,7.02,8.0
Victor Cruz,WR,7.47,4.89,-2.32,17.26,6.41,6.49
Eli Rogers,WR,7.34,3.9,-0.46,15.15,6.06,7.91
Mike Wallace,WR,7.32,1.93,3.46,11.17,6.95,7.53
Robert Woods,WR,7.28,1.48,4.33,10.23,7.11,7.74
Tyler Boyd,WR,7.08,2.61,1.86,12.3,6.34,7.87
Danny Amendola,WR,7.05,5.78,-4.5,18.61,5.26,4.76
Ted Ginn,WR,6.98,2.75,1.47,12.49,6.41,6.59
Quinton Patton,WR,6.9,1.35,4.19,9.6,6.74,7.4
Andrew Hawkins,WR,6.54,1.96,2.63,10.45,6.25,6.08
Chris Hogan,WR,6.52,2.1,2.32,10.72,6.01,6.5
Albert Wilson,WR,6.52,1.77,2.98,10.05,6.3,5.96
Brandon LaFell,WR,6.5,1.88,2.75,10.25,6.22,6.63
Seth Roberts,WR,6.14,1.83,2.47,9.8,5.8,6.44
Justin Hardy,WR,6.13,2.07,1.98,10.28,5.71,7.1
Dorial Green-Beckham,WR,6.03,1.83,2.37,9.69,5.78,5.36
Laquon Treadwell,WR,6.01,2.98,0.06,11.96,5.25,4.28
Cole Beasley,WR,6.0,2.75,0.51,11.5,6.58,7.11
Jamison Crowder,WR,6.0,2.06,1.88,10.12,5.57,6.35
Davante Adams,WR,5.83,2.23,1.36,10.29,5.33,6.22
Nelson Agholor,WR,5.79,1.79,2.2,9.37,5.46,6.83
Eddie Royal,WR,5.69,1.35,2.99,8.4,5.52,5.4
Dontrelle Inman,WR,5.64,2.48,0.69,10.6,5.0,6.1
Chris Conley,WR,5.57,1.95,1.67,9.46,5.21,5.52
Marqise Lee,WR,5.57,1.63,2.31,8.82,5.33,5.67
Sammie Coates,WR,5.55,2.05,1.46,9.65,5.02,5.5
Charles Johnson,WR,5.5,2.71,0.09,10.92,4.42,6.23
Jeremy Kerley,WR,5.45,1.42,2.6,8.29,5.26,5.63
Quincy Enunwa,WR,5.29,1.72,1.85,8.73,5.06,4.75
Braxton Miller,WR,5.11,2.32,0.46,9.76,4.44,5.17
Andre Johnson,WR,4.99,1.6,1.78,8.19,4.72,5.12
Rod Streater,WR,4.85,2.44,-0.03,9.73,3.76,5.07
Adam Humphries,WR,4.72,1.95,0.82,8.62,4.08,4.64
Jaelen Strong,WR,4.58,1.5,1.57,7.59,4.34,4.36
Tyrell Williams,WR,4.56,2.03,0.5,8.61,3.77,5.38
Jared Abbrederis,WR,4.49,2.23,0.04,8.95,3.91,4.01
J.J. Nelson,WR,4.08,1.84,0.39,7.76,3.71,3.98
Brice Butler,WR,4.0,2.56,-1.11,9.12,3.25,2.8
Ryan Grant,WR,3.92,1.92,0.08,7.77,3.31,3.65
Harry Douglas,WR,3.87,2.08,-0.28,8.02,3.46,2.98
Rashad Greene,WR,3.86,2.03,-0.19,7.91,3.33,3.51
Leonte Carroo,WR,3.79,2.37,-0.96,8.54,3.03,3.86
Josh Huff,WR,3.74,1.51,0.72,6.76,3.49,3.09
Breshad Perriman,WR,3.7,1.62,0.45,6.94,3.34,3.44
Brian Quick,WR,3.7,1.37,0.95,6.44,3.43,3.79
Brandon Coleman,WR,3.64,2.66,-1.68,8.97,2.55,3.32
Josh Bellamy,WR,3.64,2.65,-1.65,8.94,2.32,3.58
Jordan Norwood,WR,3.25,0.67,1.91,4.59,3.17,3.34
Dwayne Harris,WR,2.99,1.45,0.09,5.88,2.49,3.23
Paul Richardson,WR,2.92,0.79,1.34,4.5,2.82,2.78
Marquise Goodwin,WR,2.88,2.02,-1.16,6.92,2.67,3.0
Jarius Wright,WR,2.87,1.42,0.03,5.71,2.48,2.6
Andre Holmes,WR,2.85,1.77,-0.68,6.39,2.31,2.58
Ty Montgomery,WR,2.85,2.52,-2.19,7.89,1.75,2.15
Aaron Burbridge,WR,2.83,3.57,-4.31,9.97,1.42,1.32
Darrius Heyward-Bey,WR,2.54,1.14,0.27,4.81,2.32,2.3
Cody Latimer,WR,2.47,1.3,-0.12,5.07,2.1,2.13
Corey Brown,WR,2.45,0.96,0.53,4.37,2.25,2.37
Keshawn Martin,WR,2.4,3.39,-4.39,9.19,7.2,0.0
Bradley Marquez,WR,2.37,2.11,-1.84,6.58,1.57,1.1
Malcolm Mitchell,WR,2.25,0.89,0.47,4.03,2.04,2.42
Cecil Shorts,WR,2.23,1.52,-0.81,5.28,2.43,3.1
Rashard Higgins,WR,2.08,1.45,-0.83,4.99,1.79,2.7
Adam Thielen,WR,2.02,1.25,-0.48,4.51,1.48,2.38
Justin Hunter,WR,1.87,1.73,-1.59,5.32,1.84,1.38
Bryan Walters,WR,1.6,1.43,-1.27,4.46,0.97,1.2
Robby Anderson,WR,1.53,1.54,-1.55,4.62,0.83,1.4
DeAnthony Thomas,WR,1.53,1.02,-0.52,3.58,1.19,1.3
Greg Salas,WR,1.5,1.05,-0.6,3.59,1.61,1.25
Cordarrelle Patterson,WR,1.4,2.06,-2.72,5.51,0.43,0.6
Jaron Brown,WR,1.29,0.97,-0.64,3.22,0.98,0.74
Jakeem Grant,WR,1.1,1.23,-1.36,3.56,0.87,0.6
Chris Moore,WR,1.1,0.83,-0.55,2.75,0.71,1.14
Ricardo Louis,WR,1.09,0.78,-0.47,2.65,0.87,0.71
Tyreek Hill,WR,1.02,0.98,-0.94,2.97,0.49,0.62
Charone Peake,WR,0.94,0.67,-0.4,2.27,1.14,1.06
Nelson Spruce,WR,0.92,0.85,-0.77,2.61,0.49,0.96
Jalin Marshall,WR,0.87,0.91,-0.95,2.68,1.18,0.43
Lucky Whitehead,WR,0.81,0.49,-0.17,1.78,0.88,0.92
Keith Mumphery,WR,0.78,0.41,-0.05,1.61,0.69,0.64
Trevor Davis,WR,0.74,0.53,-0.32,1.8,0.84,0.65
Taylor Gabriel,WR,0.71,0.68,-0.65,2.06,0.82,0.64
Nick Williams,WR,0.58,0.58,-0.58,1.74,1.16,0.58
Griff Whalen,WR,0.55,0.45,-0.34,1.45,0.78,0.56
Demarcus Robinson,WR,0.53,0.34,-0.14,1.21,0.69,0.62
Deonte Thompson,WR,0.52,0.21,0.1,0.93,0.46,0.58
Cameron Meredith,WR,0.5,0.46,-0.43,1.43,0.36,0.43
Brenton Bersin,WR,0.47,0.3,-0.13,1.08,0.5,0.54
Jordan Payton,WR,0.47,0.28,-0.09,1.04,0.26,0.56
Devin Street,WR,0.47,0.34,-0.21,1.15,0.69,0.6
Rashad Ross,WR,0.46,0.26,-0.07,0.99,0.51,0.55
Roger Lewis,WR,0.45,0.56,-0.66,1.56,0.57,0.25
Alex Erickson,WR,0.34,0.53,-0.72,1.39,0.29,0.16
Russell Shepard,WR,0.31,0.1,0.11,0.5,0.29,0.31
Andre Caldwell,WR,0.24,0.48,-0.72,1.2,1.2,0.0
Eric Weems,WR,0.24,0.33,-0.42,0.9,0.21,0.12
Cody Core,WR,0.24,0.22,-0.21,0.69,0.37,0.21
DeAndrew White,WR,0.2,0.28,-0.37,0.77,0.6,0.0
Frankie Hammond,WR,0.16,0.12,-0.09,0.41,0.23,0.18
Walt Powell,WR,0.1,0.2,-0.3,0.51,0.1,0.0
Brandon Tate,WR,0.04,0.08,-0.12,0.2,0.2,0.0
Matt Slater,WR,0.03,0.05,-0.06,0.13,0.1,0.0
Jonathan Krause,WR,0.0,0.0,0.0,0.0,,0.0
Rueben Randle,WR,0.0,0.0,0.0,0.0,,0.0
Riley Cooper,WR,0.0,0.0,0.0,0.0,,0.0
Marlon Brown,WR,0.0,0.0,0.0,0.0,,0.0
Dwayne Bowe,WR,0.0,0.0,0.0,0.0,,0.0
Aaron Dobson,WR,0.0,0.0,0.0,0.0,,0.0
Brittan Golden,WR,0.0,0.0,0.0,0.0,,0.0
Nick Toon,WR,0.0,0.0,0.0,0.0,,0.0
T.J. Jones,WR,0.0,0.0,0.0,0.0,,0.0
Vince Mayle,WR,0.0,0.0,0.0,0.0,,0.0
Kain Colter,WR,0.0,0.0,0.0,0.0,,0.0
Chris Givens,WR,0.0,0.0,0.0,0.0,,0.0
James Jones,WR,0.0,0.0,0.0,0.0,,0.0
Jeremy Ross,WR,0.0,0.0,0.0,0.0,,0.0
Devon Cajuste,WR,0.0,0.0,0.0,0.0,,0.0
Anthony Dable,WR,0.0,0.0,0.0,0.0,,0.0
Chris Harper,WR,0.0,0.0,0.0,0.0,,0.0
Geremy Davis,WR,0.0,0.0,0.0,0.0,,0.0
Vincent Brown,WR,0.0,0.0,0.0,0.0,,0.0
Corey Washington,WR,0.0,0.0,0.0,0.0,,0.0
Jerome Simpson,WR,0.0,0.0,0.0,0.0,,0.0
Darius Jennings,WR,0.0,0.0,0.0,0.0,,0.0
Evan Spencer,WR,0.0,0.0,0.0,0.0,,0.0
