player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Devonta Freeman,RB,12.65,1.8,9.06,16.24,12.51,13.1
Theo Riddick,RB,12.63,1.8,9.02,16.24,12.49,12.67
Charles Sims,RB,12.53,3.2,6.14,18.92,12.12,13.62
Latavius Murray,RB,12.16,0.65,10.86,13.47,12.15,12.33
Carlos Hyde,RB,12.01,2.24,7.53,16.49,11.78,12.5
Rashad Jennings,RB,10.93,1.91,7.12,14.74,10.76,10.6
Terrance West,RB,10.5,2.32,5.86,15.15,10.22,11.14
Jerick McKinnon,RB,10.19,3.55,3.09,17.29,9.51,12.18
Ryan Mathews,RB,9.97,2.85,4.28,15.66,9.5,9.89
Isaiah Crowell,RB,9.87,1.84,6.18,13.55,9.7,9.39
Bilal Powell,RB,9.72,4.45,0.82,18.63,8.93,9.71
Duke Johnson,RB,9.68,2.95,3.77,15.59,9.1,10.0
Matt Jones,RB,9.41,1.28,6.84,11.98,9.32,9.64
Jeremy Hill,RB,9.33,1.76,5.81,12.84,9.15,10.02
Josh Ferguson,RB,7.97,3.67,0.63,15.3,7.3,6.21
Darren Sproles,RB,7.95,2.23,3.5,12.41,7.58,8.22
James White,RB,7.72,2.48,2.77,12.67,7.21,8.92
Jay Ajayi,RB,7.39,3.05,1.3,13.49,6.7,6.59
DeAndre Washington,RB,7.04,1.51,4.03,10.05,6.87,7.33
Tevin Coleman,RB,7.04,1.3,4.45,9.63,6.91,7.06
DeAngelo Williams,RB,7.0,3.39,0.21,13.79,6.25,5.43
Kenneth Dixon,RB,6.34,3.34,-0.34,13.01,7.83,6.82
James Starks,RB,6.31,3.0,0.32,12.3,7.17,7.18
Chris Thompson,RB,6.25,1.87,2.5,10.0,5.95,6.1
Derrick Henry,RB,6.11,1.96,2.19,10.03,5.67,6.63
Cameron Artis-Payne,RB,5.98,2.88,0.22,11.75,5.17,6.28
Matt Asiata,RB,5.58,2.72,0.14,11.01,4.62,6.33
Devontae Booker,RB,5.37,1.64,2.08,8.65,5.04,5.59
Shaun Draughn,RB,5.3,2.11,1.08,9.52,4.75,5.53
Jalen Richard,RB,5.23,3.13,-1.04,11.5,4.05,5.88
Dwayne Washington,RB,5.12,2.13,0.86,9.38,4.7,3.93
Andre Ellington,RB,4.87,2.52,-0.17,9.91,4.14,4.13
Fozzy Whittaker,RB,4.79,3.64,-2.5,12.07,5.0,4.2
Kyle Juszczyk,RB,4.78,1.59,1.6,7.96,4.57,4.14
Benny Cunningham,RB,4.4,1.89,0.62,8.19,3.72,4.65
Jacquizz Rodgers,RB,4.29,1.14,2.01,6.57,4.11,4.22
Alfred Morris,RB,4.22,2.58,-0.93,9.37,3.67,3.44
KaDeem Carey,RB,4.12,1.5,1.12,7.13,3.79,4.52
Javorius Allen,RB,3.88,3.33,-2.78,10.55,2.45,3.55
Wendell Smallwood,RB,3.88,1.9,0.08,7.67,3.46,2.93
Dexter McCluster,RB,3.83,2.45,-1.07,8.73,4.47,3.18
Mike Gillislee,RB,3.73,0.98,1.77,5.68,3.58,3.88
Orleans Darkwa,RB,3.68,1.59,0.49,6.87,3.25,4.64
Lance Dunbar,RB,3.66,2.45,-1.24,8.56,2.9,2.51
Robert Turbin,RB,3.65,1.36,0.94,6.37,3.42,3.12
Mike Tolbert,RB,3.48,0.91,1.66,5.3,3.32,3.69
Justin Forsett,RB,3.28,5.69,-8.09,14.66,13.14,0.0
Brandon Bolden,RB,3.11,2.73,-2.34,8.57,2.83,1.86
Kenyan Drake,RB,2.89,2.11,-1.33,7.1,1.29,2.62
Bobby Rainey,RB,2.86,2.68,-2.51,8.22,1.62,2.77
Joique Bell,RB,2.8,1.59,-0.38,5.97,3.4,2.91
Paul Perkins,RB,2.72,2.63,-2.55,7.98,2.22,1.42
Alfred Blue,RB,2.65,0.91,0.83,4.46,2.51,2.32
Jamize Olawale,RB,2.6,2.21,-1.83,7.02,1.3,2.07
Rob Kelley,RB,1.87,2.22,-2.57,6.31,1.04,1.0
Kenjon Barner,RB,1.85,1.22,-0.59,4.29,1.09,2.39
Ronnie Hillman,RB,1.73,1.39,-1.04,4.5,1.24,1.25
Damien Williams,RB,1.54,1.57,-1.59,4.67,1.55,1.32
Kenneth Farrow,RB,1.48,0.73,0.03,2.93,1.18,1.48
Reggie Bush,RB,1.39,2.16,-2.93,5.71,1.79,0.26
Antonio Andrews,RB,1.19,1.7,-2.22,4.6,0.79,0.48
Zach Zenner,RB,1.06,0.96,-0.86,2.98,0.98,0.98
Taiwan Jones,RB,0.99,1.3,-1.61,3.59,0.32,0.3
Tyler Ervin,RB,0.99,0.51,-0.04,2.01,0.67,1.1
Mike Davis,RB,0.99,0.9,-0.81,2.78,0.67,0.67
Andy Janovich,RB,0.95,1.13,-1.31,3.21,0.36,0.5
Stepfan Taylor,RB,0.75,0.95,-1.14,2.65,0.51,0.18
Fitzgerald Toussaint,RB,0.74,0.96,-1.19,2.67,0.43,0.44
Malcolm Johnson,RB,0.73,0.34,0.06,1.41,0.65,0.74
Patrick DiMarco,RB,0.72,0.32,0.07,1.37,0.66,0.59
Peyton Barber,RB,0.69,0.28,0.13,1.25,0.63,0.64
Jonathan Williams,RB,0.63,0.29,0.04,1.22,0.58,0.51
Jordan Todman,RB,0.63,0.71,-0.79,2.05,0.6,0.34
James Develin,RB,0.55,0.69,-0.83,1.93,0.41,0.24
Isaiah Pead,RB,0.55,0.83,-1.1,2.2,0.66,0.11
Zach Line,RB,0.52,0.54,-0.55,1.59,0.29,0.35
Troymaine Pope,RB,0.46,0.51,-0.55,1.48,0.16,0.27
Jalston Fowler,RB,0.41,0.43,-0.44,1.26,0.39,0.25
Rex Burkhead,RB,0.32,0.52,-0.72,1.35,0.17,0.1
Aaron Ripkowski,RB,0.25,0.33,-0.4,0.9,0.11,0.1
Jay Prosch,RB,0.19,0.16,-0.13,0.52,0.21,0.16
Jerome Felton,RB,0.18,0.16,-0.15,0.5,0.28,0.2
Michael Burton,RB,0.15,0.11,-0.06,0.36,0.19,0.15
Darius Jackson,RB,0.12,0.2,-0.27,0.51,0.12,0.02
George Atkinson,RB,0.12,0.22,-0.32,0.56,0.09,0.01
Daryl Richardson,RB,0.11,0.19,-0.26,0.48,0.43,0.0
Raheem Mostert,RB,0.1,0.14,-0.18,0.38,0.3,0.0
Roosevelt Nix,RB,0.06,0.07,-0.08,0.2,0.06,0.02
Dri Archer,RB,0.01,0.01,-0.02,0.03,0.03,0.0
Chase Reynolds,RB,0.0,0.0,-0.01,0.01,0.01,0.0
Marshaun Coprich,RB,0.0,0.0,0.0,0.0,,0.0
Gus Johnson,RB,0.0,0.0,0.0,0.0,,0.0
Brandon Wegher,RB,0.0,0.0,0.0,0.0,,0.0
DuJuan Harris,RB,0.0,0.0,0.0,0.0,,0.0
Khiry Robinson,RB,0.0,0.0,0.0,0.0,,0.0
Rod Smith,RB,0.0,0.0,0.0,0.0,,0.0
Andre Williams,RB,0.0,0.0,0.0,0.0,,0.0
Bishop Sankey,RB,0.0,0.0,0.0,0.0,,0.0
Dan Herron,RB,0.0,0.0,0.0,0.0,,0.0
Kerwynn Williams,RB,0.0,0.0,0.0,0.0,,0.0
Stevan Ridley,RB,0.0,0.0,0.0,0.0,,0.0
Joey Iosefa,RB,0.0,0.0,0.0,0.0,,0.0
Tommy Bohanon,RB,0.0,0.0,0.0,0.0,,0.0
David Cobb,RB,0.0,0.0,0.0,0.0,,0.0
Antone Smith,RB,0.0,0.0,0.0,0.0,,0.0
George Winn,RB,0.0,0.0,0.0,0.0,,0.0
Marcel Reece,RB,0.0,0.0,0.0,0.0,,0.0
Juwan Thompson,RB,0.0,0.0,0.0,0.0,,0.0
Greg Olsen,TE,14.43,1.96,10.51,18.35,14.31,13.91
Jordan Reed,TE,12.55,3.06,6.43,18.67,12.09,13.2
Rob Gronkowski,TE,12.2,4.42,3.35,21.05,10.91,13.77
Jason Witten,TE,11.1,3.24,4.61,17.58,10.73,10.24
